genome_id_1	genome_id_2	identity_percent	coverage_percent	method	evidence_source	notes
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_P4b	71.823	64.076	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S10a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S11a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S13a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S13b	74.249	0.193	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S13c	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S13d	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S13e	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S13f	73.394	0.150	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S6a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S8a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S8b	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S8c	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K57lambda1	phagehostlearn_2024_phage_S9a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K60PH164C1	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K61PH164C1	73.077	0.226	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K62PH164C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K63PH128	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K65PH164	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K66PH128C1	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K69PH164C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K6PH25C3	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K71PH129C1	72.868	0.296	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K72PH164C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K74PH129C2	90.462	83.084	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K7PH164C4	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K82P1	91.745	85.064	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K8PH128	91.765	87.794	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_K9PH25C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_M12a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_M5a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_M5b	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_P4a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_P4b	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S10a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S11a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S13a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S13b	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S13c	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S13d	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S13e	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S13f	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S6a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S8a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S8b	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S8c	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K58PH129C2	phagehostlearn_2024_phage_S9a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K61PH164C1	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K62PH164C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K63PH128	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K65PH164	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K66PH128C1	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K69PH164C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K6PH25C3	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K71PH129C1	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K72PH164C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K74PH129C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K7PH164C4	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K82P1	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K8PH128	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_K9PH25C2	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_M12a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_M5a	69.421	0.170	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_M5b	67.188	0.088	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_P4a	90.301	88.141	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_P4b	92.562	88.505	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S10a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S11a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S13a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S13b	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S13c	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S13d	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S13e	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S13f	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S6a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S8a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S8b	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S8c	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
phagehostlearn_2024_phage_K60PH164C1	phagehostlearn_2024_phage_S9a	0.000	0.000	blastn_local_pairwise_min_hsp_100	build_blastn_pairwise_similarity.py	Local BLASTN bridge evidence generated from sequence-QC-passing FASTA records; task=blastn; min_hsp_length=100; coverage is reciprocal minimum non-overlapping aligned fraction; not a VIRIDIC/Mash substitute.
